item	site	category	subcategory	description
Radiant Baldachin's Blessing	Elden Ring Wiki	Items	Consumables	"Protection of a hidden temple in the guise of a bedchamber. This blessing is of the utmost rarity.
Uses FP to temporarily raise poise. The effect lasts longer than a mere favor.
It's said a deathbed companion will only produce a blessing of this kind for a champion but once in her entire life. The sole blessing which she imbues of her own volition. 
"
Pickled Turtle Neck	Elden Ring Wiki	Items	Consumables	"Turtle neck meat, pickled in a bitter medicinal solution. Craftable item.
Temporarily boosts stamina recovery.
The nutrients churn through the body, practically boiling out endless power.
"
Baldachin's Blessing	Elden Ring Wiki	Items	Consumables	"Favor bestowed by a deathbed companion. Protection of a hidden temple in the guise of a bedchamber.
Uses FP to temporarily boost poise.
The favor allows one to forget any aches and pains. In Death, there is only peace, for in Death, there can be no sensation.
"
Spark Aromatic	Elden Ring Wiki	Items	Consumables	"Art of the perfumers who fought In the Shattering.Craftable with a perfume bottle.
Uses FP to broadly scatter sparks in a wide arc straight ahead.
Though fire was prohibited to those who served the Erdtree, this rule was forgotten as the war drew ever on.
"
Poisonbloom	Elden Ring Wiki	Items	Materials	"Flower that grows in toxic terrain.Material used for crafting items.Poisonous, but may also provide the cure.
"
Talisman Pouch	Elden Ring Wiki	Items	Key Items	"Small, withered bag, knitted by hand. Bestowed upon the ruling lord, or those attempting to become lord, by the elderly Finger Reader.
Increases talisman equip slot.
As the voices of the Two Fingers, Finger Readers are said to live lives eternal, and one is even supposed to have served as a wetnurse to royalty.
"
Mending Rune of the Death-Prince	Elden Ring Wiki	Items	Great Runes	"Rune gestated by Fia, the Deathbed Companion. 
Used to restore the fractured Elden Ring when brandished by the Elden Lord.
Formed of the two hallowbrand half-wheels combined, it will embed the principle of life within Death into Order.
The Golden Order was created by confining Destined Death. Thus, this new Order will be one of Death restored.
"
Arteria Leaf	Elden Ring Wiki	Items	Materials	"Dark red leaves with thick, swollen veins. Material used for crafting items. Exceedingly rare to find. A faint pulse can be felt in the veins. Stirs the blood, providing an enlivening effect.
"
Ironjar Aromatic	Elden Ring Wiki	Items	Consumables	"Forbidden art of depraved perfumers.Craftable with a perfume bottle.
Uses FP to temporarily turn body to steel, boosting poise, resistances and damage negation at the expense of mobility and vulnerability to lightning.
An art that requires fragments of hunted noble jars. Depraved perfumers are plainly in league with jar poachers.
"
Flask of Cerulean Tears	Elden Ring Wiki	Items	Consumables	"A sacred flask modelled after a golden holy chalice that was once graced by a tear of life.
Filled with crimson tears, this flask restores FP with use.
Rest at a site of grace to replenish.
The one washed up on the gravesite was sure to die, until this flask
offered its gift of rejuvenation. To seek the Elden Ring. 
"
Beast Liver	Elden Ring Wiki	Items	Materials	"The fresh liver of a beast; a luscious fruit of life.Material used for crating items.Found by hunting herbivorous beast.Dried liver boost damage negation.
"
Mohg's Great Rune	Elden Ring Wiki	Items	Key Items	"A Great Rune of the shardbearer Mohg.Its blessing grants a blessing of blood to summoned phantoms, and imparts a Phantom Great Rune upon successful invasion.
Mohg and Morgott are twin brothers, and their Great Runes are naturally similar.
But Mohg's rune is soaked in accursed blood, from his devout love for the wretched mire that he was born into far below the earth.
"
Mending Rune of Perfect Order	Elden Ring Wiki	Items	Great Runes	"Rune discovered by the noble Goldmask.
Used to restore the fractured Elden Ring when brandished by the Elden Lord.
A rune of transcendental ideology which will attempt to perfect the Golden Order.
The current imperfection of the Golden Order, or instability of ideology, can be blamed upon the fickleness of the gods no better than men. That is the fly in the ointment.
"
Uplifting Aromatic	Elden Ring Wiki	Items	Consumables	"Art of the perfumers who fought in the Shattering.Craftable with a perfume bottle.
Uses FP to raise the attack power of the user and nearby allies while also reducing the damage from one incoming attack by half.This aromatic has an extremely potent morale-raising effect that makes those accustomed to it fearless in the face of death. It was this influence that made the perfumers exceptional commanders.
"
String	Elden Ring Wiki	Items	Materials	"Boasting no special qualities, this is merely a goodly length of string. 
Material used for crafting items. 
Often carried by demi-humans. 
Used to make certain items easier to use.
"
Crafting Kit	Elden Ring Wiki	Items	Key Items	"Leather bag containing a pestle and mortar, small blade, and various other tools.
Enables item crafting from the main menu.
Provides both means to fight and means to survive.
"
Iron Whetblade	Elden Ring Wiki	Items	Whetblades	"Iron whetblade with a cipher engraved. Can be used as a whetstone knife.
When applying an affinity using ashes of war, an additional affinity of heavy, keen, or quality can be chosen.
"
Remembrance of the Starscourge	Elden Ring Wiki	Items	Rememberances	"Remembrance of Starscourge Radahn, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.Alternatively, it can be used to gain a great bounty of runes.
The Red Lion General wielded gravitational powers which he learned in Selia during his younger days. All so he would never have to abandon his beloved but scrawny steed.
"
Lightningproof Dried Liver	Elden Ring Wiki	Items	Consumables	"Cured animal liver, dried out after pickling in an yellow medicinal solution. Craftable item.
Temporarily boosts lightning damage negation, improving damage mitigation against attacks imbued with lightning.
"
Unalloyed Gold Needle	Elden Ring Wiki	Items	Key Items	"An intricately crafted needle of unalloyed gold. Once snapped in half, it has been repaired by Sage Gowry.
A ritual implement crafted to ward away the meddling of outer gods, it is thought capable of forestalling the incurable rotting sickness.
""Now, all you need to do is deliver the needle to Millicent, convalescing in the church atop the cliff just beyond Sellia."" 
"
Academy Magic Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot.Enchanted by Raya Lucaria sorceries.Consumes FP. Throw at enemies to inflict heavy magic damage.This pot, considered a ""faux sorcery,"" was employed to protect the academy.
"
Thawfrost Boluses	Elden Ring Wiki	Items	Consumables	"Ice-hued boluses made from cave moss.Craftable item.
Alleviates buildup of frost and cures frostbite ailments.
Frost accumulates gradually, causing damage and inflicting frostbite once the threshold is reached.Vulnerability to damage increases for a certain duration.
"
Freezing Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of frozen materials. 
Craftable item.
Coats armament, inflicting frost.
The effect lasts only for a short time.
"
Deathroot	Elden Ring Wiki	Items	Key Items	"A source that gives rise to Those Who Live in Death.
The beast clergyman, found at Bestial Sanctum in the distant east, collects and devours these roots.
On the night of the dire plot the stolen Rune of Death enabled the first Death of a demigod. Later, the Rune of Death spread across the Lands Between through the underground roots of the Greattree, sprouting in the form of Deathroot.
"
Clarifying White Cured Meat	Elden Ring Wiki	Items	Consumables	"A white sliced meat, dried out after pickling in a purple medicinal solution.Craftable item.
Temporarily boosts focus.
Lasts longer than traditional cured meat, but with reduced effectiveness.
"
Toxic Mushroom	Elden Ring Wiki	Items	Materials	"A mushroom covered in toxic mold that grows in rotten lands.Material used for crafting items.
A skilled hand can repurpose its toxic mold into an effective ward against scarlet rot.
"
Furlcalling Finger Remedy	Elden Ring Wiki	Items	Multiplayer Items	"Item for online play. (Can also be used from the Multiplayer menu.) Craftable item.
Reveals cooperative and competitive multiplayer signs. Co-op summoning signs will be shown in gold, while hostile summoning signs will be shown in red.
Multiplayer begins when you summon a player from another world through their sign.
"
Dragon Heart	Elden Ring Wiki	Items	Consumables	"Dragon heart seized by a dragon tracker. Riddled with Gravel Stone, this grotesque organ continues to beat vivaciously.
An offering used in the Dragon Communion. Consume a dragon's heart at the altar to make its power yours.
While a terrible and savage-looking thing, the heart has a peculiar beauty to it.
"
Remembrance of the Full Moon Queen	Elden Ring Wiki	Items	Rememberances	"Remembrance of Rennala, Queen of the Full Moon, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.Alternatively, it can be used to gain a great bounty of runes.
In her youth, Rennala was prominent champion who charmed the academy with her lunar magic, becoming its master. She also led the Glintstone Knights and established the house of Caria as royalty.
"
Remembrance of the Blasphemous	Elden Ring Wiki	Items	Rememberances	"Remembrance of Rykard, Lord of Blasphemy, hewn into the 
Erdtree.
The power of its namesake can be unlocked by the Finger Reader.
Alternatively, it can be used to gain a great bounty of runes.
"
Great Dragonfly Head	Elden Ring Wiki	Items	Materials	"Head of a large dragonfly.Material used for crafting items.Long believed to have the ability to neutralize poisons.
"
Rusty Key	Elden Ring Wiki	Items	Key Items	"Rusted iron key.
Opens a locked door in Stormveil Castle
"
Slumbering Egg	Elden Ring Wiki	Items	Materials	"Owl eggs that will never hatch.Material used for crafting items.
Prized as a symbol of the most sublime slumber.
"
Golden Centipede	Elden Ring Wiki	Items	Materials	"The golden, desiccated remains of a centipede.
Material used for crafting items.
Kept as a fetish by Golden Order fundamentalists, especially the hunters of Those Who Live in Death.
As such, they are found near churches and similar.
do not
"
Erdleaf Flower	Elden Ring Wiki	Items	Materials	"A dusky-yellow flower that has started to fade and wilt. Material used for crafting items. 
Found throughout the Lands Between. 
Said to grow from the old fallen leaves of the Erdtree, these flowers serve as the base material for a number of sorcery techniques.
"
Dectus Medallion (Right)	Elden Ring Wiki	Items	Key Items	"Right half of a split medallion depicting the Erdtree.
Brandishing the medallion with both halves conjoined will activate the Grand Lift of Dectus, connecting the Altus Plateau to Liurnia.
The left half is said to reside in the coastal Fort Haight to the far west.
"
Volcano Pot	Elden Ring Wiki	Items	Consumables	"Powdered volcanic rock is sealed inside.Throw at enemies to disperse a cloud of heat, dealing continuous damage to those caught inside for a short duration
"
Soap	Elden Ring Wiki	Items	Consumables	"A plant-based soap made from mushroom juice.Craftable item.
Cleans off filth and other accumulations on the body while also slightly reducing poison buildup.
Filth covering the exterior eventually seeps inside, soiling one's very spirit.
"
Cave Moss	Elden Ring Wiki	Items	Materials	"Faintly luminescent moss that grows in dark caves. Material used in crafting items.  A fundamental ingredient for medicinal boluses.
"
Poisoned Stone Clump	Elden Ring Wiki	Items	Consumables	"A clump of small stones with poison cores.
Throw together at enemies to cause buildup of poison.
Miners employ these stones as tools for pest extermination, but have long forgotten how to craft them.
"
Albinauric Bloodclot	Elden Ring Wiki	Items	Materials	"The thick, coagulated blood of the Albinaurics.Material used for crafting items.
Albinaurics are lifeforms made by human hands. Thus, many believe them to live impure lives, untouched by the Erdtree's grace.
"
Amber Draught	Elden Ring Wiki	Items	Key Items	"Small flask received from Preceptor Seluvis containing a gleaming amber draught for use in a scheme.
""Give it to Ranni and ensure she drinks it. And we'll be in a position to claim the very finest puppet ever crafted.""
"
Miranda's Prayer	Elden Ring Wiki	Items	Consumables	"This statuette depicts a flower that preys on humans, posed in prayer.
Uses FP to call down a deluge of light.
Miranda, maiden of the Flower Crucible is said to have been the very first of this breed.
"
Remembrance of the Black Blade	Elden Ring Wiki	Items	Rememberances	"Remembrance of Maliketh, the Black Blade, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader. Alternatively, it can be used to gain a great bounty of runes.
Maliketh was a shadowbound beast given to his Empyrean. Marika's sole need of her shadow was a vessel to lock away Destined Death. Even then, she betrayed him.
"
