item	site	category	subcategory	description
Dolores the Sleeping Arrow Puppet	Elden Ring Wiki	Spirit Ashes	+	"One of Seluvis's favorite puppets. Use to summon the spirit of Dolores the Sleeping Arrow  Spirit of a handsome archer who dressed in the style of a man. Called the Silent Hunter by some, she fires St. Trina's arrows from her shortbow.  Dolores once belonged to the Roundtable Hold, where she was both a critic and a friend of Gideon the All-Knowing. It was because of her that he and Seluvis went their separate ways.
"
Clayman Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirits of two claymen.
 Bowed with age, these spirits are sluggish but hard to stagger.
 The warped remains of priests who searched for revelation in service of the ancient dynasty, they employ two sorceries that produce smaller and larger bubbles.
"
Demi-Human Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of five demi-humans.
Spirits of demi-humans that are small in stature, but have a
 Violent, brutish disposition. Though they seem somewhat 
intelligent, when night falls, their blood boils and they become 
feral.
"
Glintstone Sorcerer Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of a glintstone sorcerer.
Spirit of a Raya Lucaria sorcerer wearing a stone crown.A scholar of the Olivinus Conspectus, who has mastered the use of 
the Glintstone Stars sorcery.
"
Azula Beastman Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirits of two Azula beastmen.
 Spirits of beastmen from doomed Farum Azula, the slowly crumbling ruins in the skies. These ruins are said to be the remains of a giant mausoleum enshrining an ancient dragon, guarded by chosen beastmen who wield weapons clad in lightning.
"
Depraved Perfumer Carmaan Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of Carmaan, the depraved perfumer.
 Depraved perfumers practice their art for themselves alone. Carmaan was a notably formidable perfumer whose strength rivaled that of heroes, and it is said that he was in search of a secret physick of revivification.
"
Mad Pumpkin Head Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell. Use to summon the spirit of a mad pumpkin head. Spirit of a mad soldier with a large, brawny physique. Though he has stifled his panic within the dark confines of his helmet, he rampages as if driven mad when agitated by bloodshed or the humming of insects. This mad soldier is all that is left of a broken gladiator. 
"
Perfumer Tricia Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.Use to summon the spirit of Tricia, the perfumer.
Tricia was once known as a healer who dedicated her efforts to treating Misbegotten, Omen, and all those seen as impure. When her efforts failed, she was their companion as they died, watching over them to ensure that they could pass peacefully, free of pain.
A tale akin to the origins of the deathbed companions.
"
Mausoleum Soldier Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of five mausoleum soldiers. Spirits of five headless soldiers who confound foes by disappearing and reappearing at will. The mausoleum is where the bodies of soulless demigods are lain to rest, and these soldiers followed their masters into Death by severing their own heads from their bodies. 
"
Blackflame Monk Amon Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
 Use to summon the spirit of Amon, the Blackflame Monk.
 Amon swore fealty to the god-slaying black flame, and so became the first fire monk to turn traitor.
 Or perhaps it is better said that he fled from the Giants' Flame—out of cowardice.
"
Radahn Soldier Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of two of Radahn's soldiers.
Both spirits wield fiery weapons to perform powerful skills. Such is their valor that they will immediately attack after being summoned.
General Radahn's soldiers were all reputed to be masterful warriors, and it was popularly said that the Redmanes knew no weakness.
"
Leyndell Soldier Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of two Leyndell soldiers.  Spirits of soldiers each equipped with a spear and greatshield. The soldiers of Leyndell fight their battles defensively. During the Shattering, they were the ramparts that fortified the royal capital.
"
Haligtree Soldier Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of four Haligtree soldiers.  Spirits of common soldiers who carry the sacred light. When weakened, they explode to deliver a last-ditch attack. This was the bitter revelation discovered by the desperate soldiers who awaited the return of their lord to the rotted Haligtree.  May the flash of our deaths guide Miquella's return.
"
Skeletal Bandit Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of a skeletal bandit.
These are the spirits of bandits who live in Death, and will 
continue to rise again until properly finished off.After the night of the plot, Deathroot appeared in the Lands 
Between, and Those Who Live in Death soon followed.
"
Soldjars of Fortune Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirits of three little living jars. Summoning consumes HP rather than FP.  These reckless spirits sacrifice themselves to vanquish their summoner's foes, and explode upon death. Though their bravery is admirable, their explosions can harm friend as well as foe, and they will also immediately explode on contact with fire.  ""Tell the others—tell them how brightly a fire jar burns.""
"
Man-Serpent Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell. Use to summon the spirit of a man-serpent.  Spirit of a deformed man-serpent that wields a whip of magma. It is said that long ago, the elder serpent that dwelled on Mt. Gelmir devoured a demigod, and the birth of the man-serpents followed.
"
Wandering Noble Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of five wandering nobles.
The spirits of nobles who, after death, now wander the Lands
Between. Surely they were in search of something once - but 
whatever it was has long been forgotten.
"
Mimic Tear Ashes	Elden Ring Wiki	Spirit Ashes	+	"Legendary ashen remains.
Use to summon the spirit of a mimic tear.
Summoning consumes HP rather than FP.
This spirit takes the form of the summoner to fight alongside
them, but its mimicry does not extend to imitating the
summoner's will.
Mimic tears are the result of an attempt by the Eternal City to
forge a lord.
"
Banished Knight Oleg Ashes	Elden Ring Wiki	Spirit Ashes	+	"Ashen remains in which spirits yet dwell.
Use to summon the spirit of Oleg, the Banished Knight.
One of the two knights known as the Wings of the Storm. After his banishment, he attracted the notice of the Grace-Given Lord
and later, having slain a hundred traitors as the Lord's hand, Oleg earned the hero's honor of Erdtree Burial.
"
Raya Lucaria Soldier Ashes	Elden Ring Wiki	Spirits	+	"Ashen remains in which spirits yet dwell.Use to summon the spirits of three Raya Lucaria soldiers.
A trio of spirits, consisting of two disposable foot soldiers and 
their superior.The soldiers of Raya Lucaria were also known as the Cuckoos.
They were given free rein by the academy to wage war as they
 pleased, and they were infamous for their rapacious ways.
"
