item	site	category	subcategory	description
Lost Ashes of War	Elden Ring Wiki	Ashes of War	+	"Empty ashes of war, devoid of any memories of battle.
Unable to apply any kind of affinity in their current state, but can be used by Smithing Master Hewg of the Roundtable Hold to recreate other ashes.
Thus does the copy pass into becoming the genuine article.
"
Miquella's Lily	Elden Ring Wiki	Items	Materials	"A delicate water lily of unalloyed gold that has started to fade and wilt.Material used for crafting items.Exeedingly rare to find.
A flower signifying faith in the Haligtree.Thought to be beloved by the Empyrean Miquella in his youth.
"
Albinauric Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot. Enchanted by sorceries of the Cuckoos.
Consumes FP. Throw at enemies to impede recovery actions using a flask of tears for a certain duration.
The Knights of the Cuckoos do declare. Behold, thy defiled blood. Unlike any humor that flows in our grand realm.
"
Seluvis's Potion	Elden Ring Wiki	Items	Key Items	"Small flask received from Preceptor Seluvis containing a cloudy tonic of bluish black.
""Find Nepheli, and ensure she drinks it.""
"
Dappled White Cured Meat	Elden Ring Wiki	Items	Consumables	"A white sliced meat, dried out after pickling in a dappled medicinal solution.Craftable item.
Temporarily boosts immunity, robustness, and focus.
Lasts longer than traditional cured meat, but with reduced effectiveness.
"
Boiled Crab	Elden Ring Wiki	Items	Consumables	"Boiled crab meat.A prime specimen of plump and moist meat.True connoisseurs know how to keep from over-salting.
Greatly boosts physical damage negation for a certain duration,
Unlike the ""prawn"" sold, this truly is crab. Not that it matters, it's delicious all the same.
"
Ruin Fragment	Elden Ring Wiki	Items	Materials	"Stone fragment found near places where ruins have fallen from the sky. Can be used for crafting, or simply for throwing at enemies. These shards of stone are believed to have once been part of a temple in the sky. They glow with a faint light from within.
"
Weathered Dagger	Elden Ring Wiki	Items	Key Items	"Dagger received from Fia, the Deathbed Companion.
She wishes for it to be returned to its rightful owner.
It was once a special weapon of gold and silver intertwined, but is now worn down and marred by a black gash.
"
Remembrance of the Blood Lord	Elden Ring Wiki	Items	Remembrance	"Remembrance of Mohg, Lord of Blood, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.Alternatively, it can be used to gain a great bounty of runes.
Wishing to raise Miquella to full godhood, Mohg wished to become his consort, taking the role of monarch. But no matter how much of his bloody bedchamber he tried to share, he received no response from the young Empyrean.
"
Scriptstone	Elden Ring Wiki	Items	Consumables	"Ruin Fragment with a cipher inscription. Craftable item.
Uses FP to reveal more messages from other worlds.
Words are gregarious things, drawn to one another much as people are.
"
Fire Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of incendiary materials. Craftable item. 
Coats armament, adding fire damage to attacks. The effect lasts only for a short time.
"
Silver Tear Husk	Elden Ring Wiki	Items	Materials	"A hardened husk shed by a formless life form known as the Silver Tear, found in and around the Eternal City. Material used for crafting items.  The Silver Tear makes mockery of life, reborn again and again into imitation. Perhaps, one day, it will be reborn a lord...
"
Rune Arc	Elden Ring Wiki	Items	Consumables	"A shard of the shattered Elden Ring.
Grants the blessing of an equipped Great Rune upon use.
Even if no Great Rune is equipped, it will slightly increase maximum HP upon use.
The lower arc of the Elden Ring is held to be the basin in which its blessings pool. Perhaps this shard originates from that very arc.
"
Dragonwound Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of gravels stones. Craftable item.
Coats armament, granting anti-dragon effects.This effect lasts only for a short time.
When the dragons were born from their ancient kin, they lost their stone scales, which can now be used to cause them mortal harm.
"
Poisoned Stone	Elden Ring Wiki	Items	Consumables	"A small stone with a poisoned core.
Throw at enemies to cause buildup of poison.
Miners employ these stones as tools for pest extermination, but have long forgotten how to craft them.
"
Budding Cave Moss	Elden Ring Wiki	Items	Materials	"Faintly luminescent moss that grows in dark caves, speckled with tiny, yellow flowers.Material used for crafting items.
It is primarily used in perfumes.
"
Academy Glintstone Key	Elden Ring Wiki	Items	Key Items	"Key to the seals binding both gates to the Academy of Raya Lucaria.
Activates warp magic bound within the seals.
A glintstone key will remember its user, meaning once used it can never be passed on to another. The academy does not welcome the indolent.
"
Gravity Stone Chunk	Elden Ring Wiki	Items	Consumables	"Shard of rock found in the wake of a meteorite strike.
It is imbued with a particularly weighty magic.
Throw at enemies, using FP to cause a gravitational explosion.
The desperate ones who scavenge for these shards dub themselves ""starcallers.""
"
Gold Sewing Needle	Elden Ring Wiki	Items	Key Items	"Sewing needle made of gold. Unique item made to alter demigod attire.  One of the tools brought by Radagon when he entered into marriage with Rennala, Queen of the Full Moon, and joined the Carian line.
"
Giantsflame Fire Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot. Enchanted by incantations of the Giants' Flame.  Consumes FP. Throw at enemies to inflict heavy fire damage.  Damage scales with faith. 
"
Oil Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot. A cocktail of oil-infused materials is sealed inside. Throw at enemies to soak them in oil, making them heavily susceptible to fire damage.
"
Nascent Butterfly	Elden Ring Wiki	Items	Materials	"An arcane butterfly with translucent wings.Material used for crafting items.Exceedingly rare to find.
This butterfly appears as if it's just emerged from its cocoon for its entire life.
"
Mending Rune of the Fell Curse	Elden Ring Wiki	Items	Great Runes	"Loathsome rune gestated by the Dung Eater.
Used to restore the fractured Elden Ring when brandished by the Elden Lord.
The reviled curse will last eternally, and the world's children, grandchildren, and every generation hence, will be its pustules.
If Order is defiled entirely, defilement is defilement no more, and for every curse, a cursed blessing.
"
Fire Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot. A cocktail of incendiary materials is sealed inside.  Throw at enemies to inflict fire damage.
"
Tonic of Forgetfulness	Elden Ring Wiki	Items	Key Items	"Tonic in a small brass vial.
Banishes distress and bitter memories.
 A gift bestowed by Rykard, sworn to blasphemy, to Lady Tanith, who unfortunately had no use for it. ""My Lord, there could be no greater distress than to forget you.""
"
Mohg's Shackle	Elden Ring Wiki	Items	Consumables	"A fetish bathed in golden magic.
Shackles were used to bind the accursed people called the Omen, 
and these ones were made to keep a particular Omen under 
strictest confinement.
Though faint, the shackles still retain vestiges of power — enough 
to trap the once-bound Mohg on earth, if only for a short time.
"
Rykard's Great Rune	Elden Ring Wiki	Items	Great Runes	"A Great Rune of the shardbearer Rykard. Its blessing restores HP on attacking enemies.
Rykard was amongst the children of Rennala and Radagon, who became demigod stepchildren after Radagon's union with Queen Marika.
But Rykard fed himself to the blasphemous serpent, Great Rune and all. 
"
Letter to Bernahl	Elden Ring Wiki	Items	Info Items	"A written request from Volcano Manor addressed to Bernahl disclosing the names of two Tarnished to be hunted.
""Vargram the Raging Wolf""
""Errant Sorcerer Wilhelm""
Both men can be found in the Royal Capital of Leyndell. Find the red mark on your map for the exact location.
"
Shabriri Grape	Elden Ring Wiki	Items	Key Items	"A yellowing, oozing eyeball of the infirm. The surface is shriveled, and the inside is squishy, not unlike a large, overly-ripe grape.
Give to the blind maiden to guide her to the distant light.
"
Imbued Sword Key	Elden Ring Wiki	Items	Key Items	"Stone key shaped like a sword.A special item, imbued with rich blue magic.
Breaks the seal on the imp statues guarding the sending gates enshrined in each belfry, but remains embedded in the statue after use, meaning it can only be used once as an item.
Think well before using one.
"
Holy Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of holy resonant materials. Craftable item. 
Coats armament, adding holy damage to attacks. The effect lasts only for a short time. 
"
Sewer-Gaol Key	Elden Ring Wiki	Items	Key Items	"Filthy key received from the Dung Eater.
Unlocks sewer-gaol door said to lie beneath Leyndell, the Royal Capital.
"
Morgott's Great Rune	Elden Ring Wiki	Items	Great Runes	"A Great Rune of the shardbearer Morgott.Its blessing greatly raises maximum HP.
This Great Rune is the anchor ring that houses the base, and proves two things:
That the Omen King was born of the golden lineage, and that he was indeed the Lord of Leyndell.
"
Beast Blood	Elden Ring Wiki	Items	Materials	"Fresh beast blood, glinting with gold.Material used for crafting items.
Found by hunting carivorous beasts.
This glimmering blood never rots or decays.
"
Alexander's Innards	Elden Ring Wiki	Items	Key Items	"A keepsake of the warrior jar Alexander. Found at the core of the dead flesh that once filled the great jar.
The jars contain drags inherited from those who came before. Thus are warriors passed from jar to jar, carrying dreams of greatness.
"
Fireproof Dried Liver	Elden Ring Wiki	Items	Consumables	"Cured animal liver, dried out after pickling in a red medicinal solution. Craftable item.
Temporarily boosts fire damage negation, improving damage mitigation against attacks imbued with fire.
"
Gold-Pickled Fowl Foot	Elden Ring Wiki	Items	Consumables	"Four-toed foot of a fowl, pickled in a golden medicinal solution. Craftable item.
Boosts the amount of runes obtained from defeating enemies for a certain duration.
Since old times, the needy would scrape the meat clean even from a fowl's claw.
"
Larval Tear	Elden Ring Wiki	Items	Key Items	"Core of a creature of mimicry known as a silver tear.
As much as a substance as it is a living organism.
Material required by the amber egg cradled by Rennala, Queen of the Full Moon, to birth people anew.
Being born anew allows the reallocation of attributes boosted by leveling up.
"
Invigorating White Cured Meat	Elden Ring Wiki	Items	Consumables	"A white sliced meat, dried out after pickling in a red medicinal solution.Craftable item.
Temporarily boosts robustness.
Lasts longer than traditional cured meat, but with reduced effectiveness.
"
Rowa Raisin	Elden Ring Wiki	Items	Consumables	"Preparation of dried Rowa fruit.
 Craftable item.
Feed to Torrent, the spectral steed, while riding to restore his HP.
Humans are unable to digest Rowa fruit, but Torrent seems to have a taste for it.
"
Beastlure Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot. Enchanted with assassin incantations. Consumes FP. Throw to create a red shadow. The illusion lures in beasts into attacking it. This effect does not change even during combat. 
"
Poison Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot. A cocktail of poisonous materials is sealed inside. Throw at enemies to cause buildup of poison. 
"
Trina's Lily	Elden Ring Wiki	Items	Materials	"A pale purple water lily that is on the verge of wilting.Material used for crafting items.Exceedingly rare to find.A symbol of faith in St. Trina.Dulls the senses, preventing agitation.
"
Valkyrie's Prosthesis	Elden Ring Wiki	Items	Key Items	"Golden prosthesis once used by the one-armed valkyrie. A masterwork of craftsmanship, with practice and skill it can be used as proficiently as a real arm.
When Maleigh Marais, Lord of the Shaded Castle, embraced this prosthesis, he claimed to feel the presence of his personal goddess.
"
Godrick's Great Rune	Elden Ring Wiki	Items	Great Runes	"A Great Rune of the shardbearer Godrick.
Its blessing raises all attributes
This Great Rune is known as the anchor ring, found in the center of the Elden Ring.
The first demigods were The Elden Lord Godfrey and his offspring, the golden lineage.
"
Malenia's Great Rune	Elden Ring Wiki	Items	Great Runes	"A Great Rune of the shardbearer Malenia.The blessing of this half-rotted rune reduces the healing power of Flask of Crimson Tears.
And yet, due to the infusion of Malenia's spirit of resistance. attacks made immediately after receiving damage will partially recover HP.
Malenia is daughter to Queen Marika and Radagon, and her Great Rune should have been the most sacred of all.
"
Holy Water Grease	Elden Ring Wiki	Items	Consumables	"Grease which holds the blessing of the Erdtree. 
Craftable item.
Consumes FP when coated on weapon, allowing 
it to deal magical damage and purify those who 
have lived beyond death.
There is no place in the Golden Order for those 
who have exceeded life's bounds. These blemishes 
must be hunted down by the Virtuous.
"
Magic Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot.A cocktail of magically resonant materials is sealed inside, and a short rope that aids throwing has been secured around the pot.Called a ""faux sorcery"" in Raya Lucaria.Consumes FP. Throw at enemies to inflict magic damage
"
Spellproof Dried Liver	Elden Ring Wiki	Items	Consumables	"Cured animal liver, dried out after pickling in a blue medicinal solution. Craftable item.
Temporarily boosts magic damage negation, improving damage mitigation against attacks imbued with magic.
"
Bloodrose	Elden Ring Wiki	Items	Materials	"Blood-slick roses that bloom in festering blood.Material used for crafting items.
Particularly beloved by those who serve the Lord of Blood. Glory to his inevitable reign.
"
Dark Moon Ring	Elden Ring Wiki	Items	Key Items	"Ring depicting a leaden full moon. Symbolic of a cold oath, the ring is supposed to be given by Lunar Princess Ranni to her consort.
Ranni is an Empyrean, meaning her consort would by rights earn the title of lord.
A warning is engraved within; ""Whoever thou mayest be, take not the ring from this place, the solitude beyond the night is better mine alone.""
"
Red-Hot Whetblade	Elden Ring Wiki	Items	Whetblades	"Red-hot whetblade with a cipher engraved. Can be used as a whetstone knife.
When applying an affinity using physical or flame-type ashes of war, an additional affinity of fire or flame art can be chosen.
"
Poison Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of poison-green materials. Craftable item.
Coats armament, inflicting poison.The effect lasts only for a short time.
"
Immunizing White Cured Meat	Elden Ring Wiki	Items	Consumables	"A white sliced meat, dried out after pickling in a green medicinal solution.Craftable item.
Temporarily boosts immunity.
Lasts longer than traditional cured meat, but with reduced effectiveness. 
"
Exalted Flesh	Elden Ring Wiki	Items	Consumables	"A lump of animal flesh pickled in a medicinal solution mixed with fiery spices. Craftable item.
Temporarily boosts physical attack.
Considered a delicacy in the badlands, this invigorating repast was for the exclusive benefit of those who they deem heroes.
"
Grace Mimic	Elden Ring Wiki	Items	Multiplayer Items	"A fetish indicating the guidance of grace.
Craftable item.
Similar to grace, this fetish draws rays guiding the way, only 
without any sense of order.
Useful as a last resort for those who have lost their way, or for use 
by those who believe that unrefined guidance will lead to truer 
encounters.
"
Rejuvenating Boluses	Elden Ring Wiki	Items	Consumables	"Black boluses made of cave moss.Craftable item.
Alleviates death blight buildup.
Blight accumulates slowly, causing instant death once the threshold is reached. 
Take one of these in timely fashion to avoid such an event.
"
Crystal Cave Moss	Elden Ring Wiki	Items	Materials	"Faintly luminescent moss that grows in dark caves, laced with fine crystals.Material used for crafting items.
Among mosses, it possesses unique medicinal properties.
"
Dectus Medallion (Left)	Elden Ring Wiki	Items	Key Items	"Left half of a split medallion depicting the Erdtree.
Brandishing the medallion with both halves conjoined will activate the Grand Life of Dectus, connecting the Altus Plateau to Liurnia.
The right half is said to reside in Fort Faroth in the Dragonbarrow, far to the east.
"
Yellow Ember	Elden Ring Wiki	Items	Materials	"An ember taken from an eye socket of a corpse.Material used for crafting items.
A sign that the deceased suffered from the flame of frenzy. This grape has ripened and burst.
"
Pureblood Knight's Medal	Elden Ring Wiki	Items	Tools	"Proof that one is a glorious knight of the new Dynasty of Mohgwyn that the Lord of Blood will inaugurate.
Use to be granted audience with Mohg. Only, it is not yet time.
For Mohg yet slumbers beside the Divinity.Be Patient. The new dynasty is nigh.
"
Sellen's Primal Glintstone	Elden Ring Wiki	Items	Key Items	"Glintstone from within the sorceress Sellen's body.Seemingly half-alive, blood vessels are visible within.In essence, a primal glintstone is a sorcerer's soul.If transplanted into a compatible new body after their original body dies, the sorcerer will rise again.""My apprentice, do you think it distasteful?""
"
Telescope	Elden Ring Wiki	Items	Key Items	"Astrology tool used by members of the Carian royal family.
 A stolen part of a larger instrument.
Allows the viewer to better see faraway things.
During the age of the Erdtree, Carian astrology withered on the vine. 
The fate once writ in the night skies had been fettered by the Golden Order.
"
Remembrance of the Naturalborn	Elden Ring Wiki	Items	Rememberances	"Remembrance of Astel, Naturalborn of the Void, hewn into the Erdtree. 
The power of its namesake can be unlocked by the Finger Reader.Alternatively, it can be used to gain a great bounty of runes.
A malformed star born in the flightless void far away. Once destroyed an Eternal City and took away their sky. A falling star of ill omen.
"
Thin Beast Bones	Elden Ring Wiki	Items	Materials	"Thin, hard beast bones.Material used for crafting items.Found by hunting beasts.
Commonly used to make disposable weapons.
"
Grave Violet	Elden Ring Wiki	Items	Crafting	"A purple flower that blooms in graveyards.Material used for crafting items.
The hue of ghostflame, it's believed to be useful in calling forth spirits.
"
Sanctified Whetblade	Elden Ring Wiki	Items	Whetblades	"Sanctified whetblade with a cipher engraved. Can be used as a whetstone knife.
When applying an affinity using physical or golden-type ashes of war, an additional affinity of sacred or lightning can be chosen.
"
Freezing Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot. Engraved with the crest of the Carian Royals. Throw at enemies to cause buildup of frost. Originates from the cold, dark moon of Ranni, the Carian princess. 
"
Irina's Letter	Elden Ring Wiki	Items	Key Items	"Letter given by Irina, addressed to her father, the commander of Castle Morne.
 Gorgeous silken handkerchief, lightly stained with blood. Words can be made out within.
"
Remembrance of the Rot Goddess	Elden Ring Wiki	Items	Rememberances	"Remembrance of Malenia, Goddess of Rot, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.
Alternatively, it can be used to gain a great bounty of runes.
Miquella and Malenia are both the children of a single god. As such they are both Empyreans, but suffered afflictions from birth. One was cursed with eternal childhood, and the other harbored rot within.
"
Sleep Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot.
 Enchanted by the incantations of St. Trina.
 Consumes FP. Throw enemies to cause buildup of sleep.
 Like a lullaby, or a quagmire, its light-purple haze irresistibly draws its victims down into sleep. Sweet dreams.
"
Faded Erdleaf Flower	Elden Ring Wiki	Items	Materials	"An Erdleaf flower that has faded into a plate scarlet, found blooming in rotten lands.Material used for crafting items.
Said to be fed by leaves that fell from the Erdtree in days of antiquity.
"
Golden Sunflower	Elden Ring Wiki	Items	Materials	"A golden sunflower that grows facing the Erdtree.Material used for crafting items.Found near Minor Erdtrees.
At the foot of the Erdtree, they retain their color, along with a powerful holy essence.
"
Fingerslayer Blade	Elden Ring Wiki	Items	Key Items	"The hidden treasure of the Eternal City of Nokron; a blade said to have been born of a corpse.
This blood-drenched fetish is proof of the high treason committed by the Eternal City and symbolizes its downfall.
Cannot be wielded by those without a fate, but is said to be able to harm the Greater Will and its vassals.
"
Large Glintstone Scrap	Elden Ring Wiki	Items	Consumables	"Large piece of glintstone tinged with unstable magic. Found in crystal tunnels.
Break gem, using FP to produce a magic bolt.
Poor quality and thereby easily broken, a sorcerer wouldn't give it a second look.
"
Redmane Fire Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a ritual pot. Engraved with the crest of red-maned lion.  Throw at enemies to inflict heavy fire damage.  Even today, the survivors of Radahn's battalion employ fire to stave off the scarlet rot.
"
Altus Bloom	Elden Ring Wiki	Items	Materials	"A golden-tingerd flower from a succulent plant that blooms on the Altus Plateau.Material used for crafting items.
Said to be a funereal flower in an era long past, before the Erdtree grew.
"
Fan Daggers	Elden Ring Wiki	Items	Consumables	"A set of five throwing knives bundled together. A concealed weapon cherished by the raptor assassins.
The thin knives fan out when thrown, dealing damage to the target. Each knife deals paltry damage, but the wide range makes it suitable for constraining enemies.
"
Phantom Great Rune	Elden Ring Wiki	Items	Great Runes	"Item for online play.
 Obtained after using the Mohg's Great Rune and invading another world.
 Consumed upon use.
Enemies inside the invaded world receive a blessing of blood, which boosts their attack power when blood loss occurs nearby. Also, your HP recovers when blessed enemies defeat a player.
"
Remembrance of Hoarah Loux	Elden Ring Wiki	Items	Rememberances	"Remembrance of the warrior Hoarah Loux, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.Alternatively, it can be used to gain a great bounty of runes.
When Godfrey, first Elden Lord was robbed of his grace, becoming Tarnished, he took with him his kinfolk and left the Lands Between. After the Long March of the Tarnished came to an end, Godfrey divested himself of kingship, becoming a simple warrior once more.
"
Lord of Blood's Favor	Elden Ring Wiki	Items	Key Items	"Before soaking:
Pure white oath-cloth given by Varré. The final trial to be anointed a Knight of Mohg, Lord of Blood.
""Soak the cloth with a maiden's blood... The blood of anyone's maiden will do. You are maidenless, after all.""
After soaking:
Fully reddened oath-cloth, dyed in a maiden's blood.
The final trial is complete. Luminary Mohg is sure to welcome you into his service, as a knight who will lay the foundations for his dynasty.
"
Wraith Calling Bell	Elden Ring Wiki	Items	Tools	"Bell used by worshippers of revenants.
Ring bell, using FP to summon prowling wraiths. This can be done multiple times in a row.
Wraiths are said to be the vengeful spirits of those who died when cursed.
"
Crystal Dart	Elden Ring Wiki	Items	Consumables	"Throwing knife chiseled from impure crystal. Craftable item.
Consumes FP. Throw at enemies to deal magic damage. Long ago, it is said that a golem crafter employed a similar crystal tool. 
"
Fire Blossom	Elden Ring Wiki	Items	Materials	"A half-ashen and smoldering flower that blooms on the mountaintops of the Giants.Material used for crafting items.
Fertilized by the sparks from the forge at the peak where burns the flame of ruin.
"
Living Jar Shard	Elden Ring Wiki	Items	Materials	"A fragment of a living jar, hardened after its death.Material used for crafting items.
Such fragments command a high price due to the magical power locked within. This leaves the living jars unfortunate targets for poachers.
"
Hefty Beast Bone	Elden Ring Wiki	Items	Materials	"Thick, solid beast bones.Material used for crafting items.Found by hunting particularly large beasts.Commonly Used to make disposable weapons.
"
Mimic's Veil	Elden Ring Wiki	Items	Key Items	"Golden veil of intricate design.
Uses FP to mimic nearby objects.
When Godrick was hounded from Leyndell, the Royal Capital, this was one of a multitude of treasures he took with him. Also known as ""Marika's Mischief"".
"
Lantern	Elden Ring Wiki	Items	Key Items	"A small waist-worn lantern that illuminates surroundings. 
Use once to turn on, and again to turn off.
While its light is dimmer than that of a torch, it has the advantage of freeing up the user's hands. 
"
Holyproof Dried Liver	Elden Ring Wiki	Items	Consumables	"Cured animal liver, dried out after pickling in a golden medicinal solution.Craftable item.
Temporarily boosts holy damage negation, improving damage mitigation against attacks imbued with holiness.
"
Rancor Pot	Elden Ring Wiki	Items	Consumables	"Craftable item prepared using a cracked pot. Enchanted by the ancient death hex. Consumes FP. Throw at enemies to spawn vengeful spirits that chase down foes. In times of old, the dead were burned with ghostflame, and from those cinders arose vengeful spirits. 
"
Seluvis's Introduction	Elden Ring Wiki	Items	Key Items	"Scroll bearing a royal coat of arms.
A letter of introduction written by Preceptor Seluvis.
Addressed to a glintstone sorceress by the name of Sellen.
The contents of the scroll cannot be discerned.
"
Omen Bairn	Elden Ring Wiki	Items	Consumables	"Doll of a curseborn bairn.
Uses FP to unleash wraiths that chase down foes.
Omen babies have all their horns excised, causing most to perish.
These fetishes are made to memorialize them.
""Please, don't hate me, or curse me. Please.""
"
Radahn's Great Rune	Elden Ring Wiki	Items	Great Runes	"A Great Rune of the shardbearer Radahn.
Its blessing raises maximum HP, FP and Stamina.
Radahn was amongst the children of Rennala and Radagon, who became demigod stepchildren after Radagon's union with Queen Marika.
The Great Rune burns, to resist the encroachment of the scarlet rot.
"
Spectral Steed Whistle	Elden Ring Wiki	Items	Key Items	"A delicate goldwork ring. Can be used as a finger whistle.
Sound the whistle to summon and ride Torrent, the spectral steed.
 (Dismounts steed when used while on horseback.)
Upon his death, the spectral steed can be summoned again, but doing so drains the Flask of Crimson Tears.
"
Silver Firefly	Elden Ring Wiki	Items	Materials	"Firefly that gives off a silvery light. Material used in crafting items. Found near bodies of cold water untouched by sunlight. The light of fireflies is believed to have an alluring magic. Silver light is considered to invite riches.
"
Formic Rock	Elden Ring Wiki	Items	Materials	"Rock formed from solidified giant ant venom. Highly acidic.Material used for crafting items.
Found near Ainsel River and other places where giant ants live.
"
Flask of Crimson Tears	Elden Ring Wiki	Items	Consumables	"A sacred flask modelled after a golden holy chalice that was once graced by a tear of life.
Filled with crimson tears, this flask restores HP with use. Rest at a site of grace to replenish.
The one washed up on the gravesite was sure to die, until this flaskoffered its gift of rejuvenation. To seek the Elden Ring. 
"
Bewitching Branch	Elden Ring Wiki	Items	Consumables	"Tree branch blessed with an incantation of unalloyed gold. Craftable item.
Pierce a foe, using FP to turn them into a temporary ally.
The Empyrean Miquella is loved by many people. Indeed, he has learned very well how to compel such affection.
"
Volcanic Stone	Elden Ring Wiki	Items	Materials	"A smoldering rock containing hot gas.
 Material used for crafting items.
 Found on Mt. Gelmir.
"
Golden Dung	Elden Ring Wiki	Items	Materials	"Someone's excrement. It has a golden tinge. Material used for crafting items.  Gold-tinged excrement is a highly stable substance; it doesn't dry out, nor does it lose its customary warmth or scent. For better or for worse, it remains as it is.
"
Soporific Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of light-purple materials. Craftable item.
Coats armament, inflicting sleep.The effect lasts only for a short time.
"
Rot Grease	Elden Ring Wiki	Items	Consumables	"Solidified grease made from a mixture of rotten materials. Craftable item.
Coats armament, inflicting scarlet rot. The effect lasts only for a short time.
"
Carian Inverted Statue	Elden Ring Wiki	Items	Key Items	"Statuette of a scholar, with ground and sky inverted.
Reveals the hidden form of the Carian Study Hall, which connects to the divine tower.
To unveil the secret, affix it to the pedestal of the celestial globe.
"
Rainbow Stone	Elden Ring Wiki	Items	Consumables	"Ruin Fragment that has undergone some simple processing. Craftable item.
Stones such as these shine with the colors of the rainbow, making them useful markers when placed on the ground.
Can also be dropped to gauge the distance of a fall. The higher the pitch of the sound, the higher the likelihood of the fall being fatal. Once used to entertain children on the fringes of the Lands Between.
"
Fingerprint Grape	Elden Ring Wiki	Items	Key Items	"Eyeball of the knight Vyke, inflamed yellow. Seared with a repulsive fingerprint burn akin to those that marred his entire body.
If offered to the blind maiden, it will lead her to the source of the distant light, allowing her to become a Finger Maiden.
"
Clarifying Cured Meat	Elden Ring Wiki	Items	Consumables	"Cured strip of meat, dried out after pickling in a purple medicinal solution. Craftable item.
Temporarily boosts focus.
Higher focus helps to mitigate the buildup of sleep and madness. 
"
Explosive Stone Clump	Elden Ring Wiki	Items	Consumables	"A clump of small stones with smoldering cores.
Explodes when thrown together at enemies, inflicting fire damage.
Miners employ these stones as tools for rock blasting, but have long forgotten how to craft them.
"
Sanctuary Stone	Elden Ring Wiki	Items	Materials	"A rare piece of stone fragment found near places where ruins have fallen from the sky.Material used for crafting items.
It feeds and strengthens the light as it shines.
"
Elden Remembrance	Elden Ring Wiki	Items	Rememberances	"Remembrance of the Elden Beast, hewn into the Erdtree.
The power of its namesake can be unlocked by the Finger Reader.
Alternatively, it can be used to gain a great bounty of runes.
It was the vassal beast of the Greater Will and living incarnation of the concept of Order.
"
Crab Eggs	Elden Ring Wiki	Items	Materials	"Eggs of lare crabs which dwell in the shallows.Materials used for crafting items.
A nutritious foodstuff that warms from within. The flavor is exquisite. Only those of comfort and means know the truth:a crab's eggs are more delectable than its meat.
"
Glintstone Scrap	Elden Ring Wiki	Items	Consumables	"Piece of glintstone tinged with unstable magic. Found in crystal tunnels.Break gem, using FP to produce a magic bolt.Poor quality and thereby easily broken, a sorcerer wouldn't give it a second look.
"
Haligtree Secret Medallion (Right)	Elden Ring Wiki	Items	Key Items	"Right half of a split medallion depicting the Haligtree.
Brandishing the medallion with both halves conjoined will activate the Grand Lift of Rold, granting access to a hidden path.
In other words, this secret medallion will guide the bearer to the land of Miquella's Haligtree.
"
Acid Spraymist	Elden Ring Wiki	Items	Consumables	"Forbidden art of depraved perfumers.Craftable with a perfume bottle.
Uses FP to release an acidic mist from user's mouth, damaging armaments and temporarily lowering attack power.
Perfumed powder is held in the mouth to dissolve before being expelled. It was once a restorative art, or so it is said.
"
Haligtree Secret Medallion (Left)	Elden Ring Wiki	Items	Key Items	"Left half of a split medallion depicting the Haligtree.
Brandishing the medallion with both halves conjoined will activate the Grand Lift of Rold, granting access to a hidden path.
In other words, this secret medallion will guide the bearer to the land of Miquella's Haligtree.
"
Silver-Pickled Fowl Foot	Elden Ring Wiki	Items	Consumables	"Four-toed foot of a fowl, pickled in a silvery medicinal solution.
 Craftable item.
Temporarily boosts item discovery.
Since old times, the needy would scrape the meat clean even from a fowl's claw.
"
Black Knifeprint	Elden Ring Wiki	Items	Key Items	"On the Night of the Black Knives, someone stole a fragment of Death from Maliketh, the Black Blade, and imbued its power into the assassins' daggers.
This mark is evidence of the ritual, and hides the truth of the conspiracy.
"
Serpent's Amnion	Elden Ring Wiki	Items	Key Items	"Amnion from the mother's womb which cradled the poor unwanted offspring of a repellant birthing ritual.
It will never dry out, remaining damp indefinitely.
"
Explosive Stone	Elden Ring Wiki	Items	Consumables	"A small stone with a smoldering core.
Explodes when thrown at enemies, inflicting fire damage.
Miners employ these stones as tools for rock blasting, but have long forgotten how to craft them.
"
Cracked Crystal	Elden Ring Wiki	Items	Materials	"A cracked, impure, degraded, and altogether unremarkable crystal.Material used for crafting items
Widely found in crystal tunnels.
"
