item	site	category	subcategory	description
Pontiff Knight Great Scythe	Dark Souls 3 Wiki	Weapons	Reapers	"
Great scythe wielded by the Pontiff's knights, frigid spirits that linger in Irithyll. The large blade appears to be eaten away by insects, making it lightweight but also brittle.Skill: FrostCreate a bone-chilling frost with each swing of the great scythe that causes a temporary frost effect.
"
Composite Bow	Dark Souls 3 Wiki	Weapons	Bows	"
Composite short bow emphasizing power. Its size allows for quick shots.Though more powerful than standard bows, it also requires more strength of the user, and its range is short.Skill: Rapid FireSwiftly nocks arrows with finesse after drawing the bow, allowing for consecutive shots.
"
Great Wooden Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
This giant wooden hammer is a worker's tool in the Undead Settlement. Intended to grind flesh and bone to prepare for burial, rather than use in battle.Skill: Spin BashBash foes with a large spinning motion. and utilize momentum to transition into an overhanded strong attack smash.
"
Shotel	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Broadly curved sword known as the favored weapon of the tragic Embraced Knight. Shaped to sneak around the defenses of shields, this sword requires ample dexterity to wield effectively. Skill: Spin Slash Slice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash.
"
Lothric Knight Long Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Long spear wielded by the proud Lothric Knights. Designed for long-range thrusting.  Lothric spear knights are known for their steadfastness, and this spear boosts the poise of its wielder.Skill: Charge  Hold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge
"
Firelink Greatsword	Dark Souls 3 Wiki	Soul Transposition	Boss Soul Weapons	"
The Lords of Cinder linked the First Flame, and this Greatsword was wielded by their deific manifestation. This coiled sword, found thrust in the bonfire, existed long before the throneless lords themselves.Skill: EmberThe fading flame momentarily illuminates and launches itself forward.
"
Scimitar	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Small curved sword that excels in swift movements and consecutive attacks.The scimitar's flesh-rending slash atacks are greatly compromised against armor and tough scale-covered hides.Skill: Spin SlashSlice into foes with a large spinning motion, and follow with strong attack for a spinning vertical-slash.
"
Canvas Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. Canvas talismans are austere items carried by heralds.Equip a talisman or a sacred chime to cast miracles. Miracles must be attuned at a bonfire before use.Skill: Unfaltering PrayerTemporarily increase poise while casting miracles, preventing enemy attacks from interrupting prayer. Works while equipped in either hand.
"
Frayed Blade	Dark Souls 3 Wiki	Weapons	Katanas	"
A dragon weapon symbolizing Darkeater Midir.
The once-exquisite blade is now stained black, and frayed at the hilt. Without its sheath, it will soon crumble into nothing.
Skill: HoldAssume a holding stance in which a normal attack sends a shockwave along the earth, and a strong attack commences a series of slashes.
"
Sunless Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
Talisman given to the knights of the Sunless Realm, who serve the nameless moon.Scales with intelligence, which is rare for a miracle catalyst, but makes it compatible with Dark. In this Sunless Realm, this fact is related first as an initial warning.Skill: Unfaltering PrayerTemporarily increases poise while casting miracles, preventing enemy attacks from interrupting prayer. Works while equipped in either hand.
"
Ricard's Rapier	Dark Souls 3 Wiki	Weapons	Thrusting Swords	"
A strikingly decorative rapier of an Undead prince spoken of in ancient stories.Although many of the tales surrounding the prince are questionable, this thrusting weapon suggests that the stories of his graceful technique were in fact true.Skill: Ricard's Lunge and PressAssume a quick stance, lunge forward, and execute a stunning chain attack. Sustain offensive with strong attack. 
"
Court Sorcerer's Staff	Dark Souls 3 Wiki	Weapons	Staves	"
Catalyst used by the court sorcerers of the Profaned Capital. Very powerful when wielded by an exceptionally intelligent sorcerer.The court sorcerers laid claim to the legacy of the renowned Big Hat Logan, going so far as to emulate him with copies of the staff he used.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Lothric War Banner	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
The flagpole that once carried the Lothric crest, and guided the knights long ago.
The tip of the pole is fitted with a sharply pointed decoration, letting it serve as a spear.
Skill: Lothric War BannerWave the flagpole high in the air, like the days of yore, summoning an ethereal war banner that invigorates the attack of those who gather under it.
"
Golden Ritual Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
A ritual spear presented to Darkmoon Knights before Sulyvahn claimed the title of Pontiff.Can also be used as a staff. Sorceries cast using this weapon channel the wielder's faith.Skill: Steady ChantBoost the strength of sorceries for a very short period. 
"
Exile Greatsword	Dark Souls 3 Wiki	Weapons	Curved Greatswords	"
Bloodstained greatsword wielded by one of the Watchdogs of Farron, who preside over the slumber of fallen warriors. The blade is a reminder of the exile's past misdeeds.Inhuman strength is required to wield this heaviest of curved greatswords.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into a strong attack.
"
Millwood Greatbow	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Greatbow crafted with black oak and wielded by Millwood Knights. Only specialized great arrows can be fired from the bow.
It is said that the Millwood Knights used these to face their sworn enemy, the Abyss Dragon.
Skill: Pierce Earth
Fire a greatarrow with a burst of strength and a prayer that violently shakes its target and explodes on impact.
"
Demon's Greataxe	Dark Souls 3 Wiki	Weapons	Greataxes	"
This greataxe, a favorite among demons, contains the strength of fire. The demons, born of Chaos, harbor fire, and yet they are twisted and malformed, such that they were never meant to be.Skill: Demonic FlareBriefly cause flame to flare, and smash it upon earth and foes. 
"
Priest's Chime	Dark Souls 3 Wiki	Weapons	Chimes	"
Sacred chime for casting miracles of the Gods, of the type given to Lothric priests. To cast a miracle, the caster learns a tale of the Gods, and says a prayer to be blessed by its revelations. The faith of the supplicant affects the strength of the miracle.Skill: Gentle PrayerRecovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
 
"
Darkmoon Longbow	Dark Souls 3 Wiki	Weapons	Bows	"
Longbow of Darkmoon Gwyndolin, who was gradually devoured by Aldrich.This golden bow is imbued with powerful magic and is most impressive with Moonlight Arrows.Skill: Darkmoon ArrowInfuse a readied arrow with Darkmoon essence, granting it magic damage and the ability to pierce shields.
"
Carthus Curved Greatsword	Dark Souls 3 Wiki	Weapons	Curved Greatswords	"
Large curved sword wielded by swordsmen of Carthus.The lightest of the curved greatswords. Crafted to cause bleeding.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Drang Hammers	Dark Souls 3 Wiki	Weapons	Hammers	"
Paired hammers of the Drang Knights, descendants from the land known for the legend of the Linking of the Fire.When the Drang Knights disbanded, they scattered across the lands as sellswords. They quickly became known for shieldless, aggressive tactics that struck fear in the hearts of men.Skill: Spin BashBash foes with a large spinning motion, and utilize momentum to transition into an overhanded strong attack smash.
"
Follower Javelin	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
Light spear wielded by the Farron Followers. Balanced to allow for throwing.
The Followers attack in groups, surrounding foes, shielding themselves, and thrusting their spears at their foes. On a final command, they hurl their spears at their fallen foe, to give the retired warrior an honorable send-off.
Skill: Hurl Spear
Emulate the practice of the Followers by throwing an illusory spear that assumes temporary form.
"
Dragonslayer's Axe	Dark Souls 3 Wiki	Weapons	Axes	"
Axe favored by Creighton the Wanderer, infamous deserter of the Knights of Mirrah.Called Dragonslayer's Axe for the lightning that pulsates within its blade, but Creighton used it to slay men.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and pierce through shields to inflict direct damage.
"
Caestus	Dark Souls 3 Wiki	Weapons	Fist & Claws	"
A fistfighter's weapon made from thick straps of leather studded with iron rivets.When two-handed, caesti are equipped in each hand.Skill: PerseveranceCross arms in front of the body to temporarily boost poise. Damage reduced while activated.
 
 
"
Canvas Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. Canvas Talisman is for clerics on a pilgrimage.  Equip talisman to cast miracles. Attune miracles from a scroll at a bonfire. Most miracles have limited number of uses.""
"
Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
This greataxe is a veritable mass of iron. Its weight sends foes flying, but makes it difficult to handle without inhuman strength.""  ""Any miss makes one very vulnerable, as each swing requires the full force of the body.""
"
Pyromancy Flame	Dark Souls Wiki	Weapons	Flames	"
Flame medium used by Great Swamp pyromancers. Pyromancers arouse this flame to produce various fire arts. Equip pyromancer flame to produce pyromancy. Attune pyromancies from a scroll at bonfire. Most pyromancies have limited number of uses.""  After upgrading: ""Pyromancy flame drawing upon the latent power of Quelana of Izalith, mother of pyromancy. For the pyromancer, a flame is a precious thing indeed, to be nurtured, often for an entire lifetime. When the flame is shared, it creates an eternal bond between the parties.""
"
Black Knight Halberd	Dark Souls Wiki	Weapons	Halberds	"
Halberd of the black knights who wanderLordran. Used to face chaos demons.
The large motion that puts the weight of thebody into the attack reflects the great sizeof their adversaries long ago.
"
Ghost Blade	Dark Souls Wiki	Weapons	Daggers	"
The ghosts of New Londo clutch this wickedly sharp dagger with their bony hands and make mincemeat of the living."" ""One of the cursed weapons which can inflict damage upon ghosts.""
 
"
Golem Axe	Dark Souls Wiki	Weapons	Axes	"
An axe born from the soul of the Iron Golem, guardian of Sen's Fortress who repelled countless heroes who sought Anor Londo."" ""Its powerful one-handed attack imitates the Golem's blade of wind, but the heavy iron blade makes it quite unwieldy.""
"
Mace	Dark Souls Wiki	Weapons	Hammers	"
Iron hammer with a protrusive pommel.This simple bladeless strike weapon is effective against most foes, and can break the guard of a shield. However, one miss leaves one wide open.""
"
Abyss Greatsword	Dark Souls Wiki	Weapons	Greatswords	"
This greatsword belonged to Lord Gwyn's Knight Artorias, who fell to the Abyss. Swallowed by the Dark with its master, this sword is tainted by the Abyss, and now its strength reflects its wielder's humanity.""
 
"
Spear	Dark Souls Wiki	Weapons	Spears	"
Standard spear used commonly by soldiers. Long reach, and can be used with shield up. Effective against hard exteriors, and hits for high damage at the right moment of an enemy's swing. But the hit radius is small, and it is easily blocked by shields.""
"
Sunlight Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
This standard longsword, belonging to Solaire of Astora, is of high quality, is well-forged, and has been kept in good repair. Easy to use and dependable, but unlikely to live up to its grandiose name.""
 
"
Gargoyle's Halberd	Dark Souls Wiki	Weapons	Halberds	"
Halberd of the gargoyle guarding the Bell of Awakening in the Undead Church.""  ""Perfectly standard bronze halberd without any special power.""
"
Jagged Ghost Blade	Dark Souls Wiki	Weapons	Curved Swords	"
Jagged blade wielded by New Londo ghosts. Violent thrust attack."" ""One of the cursed weapons. Inflicts damage to ghosts.""
"
Washing Pole	Dark Souls Wiki	Weapons	Katanas	"
Katana forged in an Eastern land. Very unusual specimen with a long blade. Has a different move set than the Uchigatana. The blade is extremely long, but as a result, quite easily broken.""
"
Grant	Dark Souls Wiki	Weapons	Great Hammers	"
A legendary weapon of the Way of White, granted to an Undead paladin long ago. This mass of iron can only be lifted by those with inhuman strength, but it is blessed, and very effective against agents of Dark.""
"
Partizan	Dark Souls Wiki	Weapons	Spears	"
Spear with blade attached to a broad point. Boasts long reach, can slice."" ""The wide range of this spear makes it adaptable to many situations. Its strength lies in its length, but in cramped quarters, this backfires, and slices ricochet off walls.""
"
Notched Whip	Dark Souls Wiki	Weapons	Whips	"
Notched Whip with sharp spikes.""  ""Only slightly effective against armor and tough scales, but quite formidable against enemies with exposed skin. Also causes heavy bleeding.""
"
Bandit's Knife	Dark Souls Wiki	Weapons	Daggers	"
""This wide single-edged shortsword is the favorite of lowly thieves and bandits.""""Primarily a slicing weapon, but highly effective when used for critical hits, such as after parrying or from behind.""
 
"
Demon's Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
Carved from the bones of fellow demons. Wielded by the lesser Taurus demons."" ""This axe is imbued with no special power, but can merrily beat foes to a pulp, providing you have the strength to wield it.""
"
Estoc	Dark Souls Wiki	Weapons	Piercing Swords	"
The largest of the thrusting swords. Can pierce an armored knight in one thrust.""""The blade is also sharp, allowing slicing as well.""
"
Drake Sword	Dark Souls Wiki	Weapons	Straight Swords	"
This sword, one of the rare dragon weapons, is formed by a drake's tail. Drakes are seen as undeveloped imitators of the dragons, but they are likely their distant kin."" ""The sword is imbued with a mystical power, to be released when held with both hands.""
 
"
Straight Sword Hilt	Dark Souls Wiki	Weapons	Straight Swords	"
The hilt of this lost sword was found discarded in the Undead Asylum."" ""Only slightly better than one's bare hands, and not recommended for extensive use. Be certain to find a replacement quickly.""
 
"
Barbed Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
""The choice weapon of the infamous Darkwraith Kirk, also known as the Knight of Thorns for the gnarly spikes on his favorite weapon.""""This frightful sword deals only thrust attacks, and causes heavy bleeding.""
 
"
Pickaxe	Dark Souls Wiki	Weapons	Hammers	"
Traditionally a mining tool, but the hard cone on the pommel is effective in battle."" ""A downward swing of the Pickaxe can crush stone; a human head would be an afterthought""
"
Great Club	Dark Souls Wiki	Weapons	Great Hammers	"
Giant tree branch serves as a wooden club. Smashes enemies from upside the head.""  ""The leaping attack is a trademark of clubs, and this giant club is no exception.""
"
Claws	Dark Souls Wiki	Weapons	Fist Weapons	"
A weapon formed by three sharped claws.  Attacks cause bleeding, and the wounds inflicted are not easily mended. Preferred weapon of the spooks of an Eastern land.
"
Giant's Halberd	Dark Souls Wiki	Weapons	Halberds	"
Large halberd made of old brass, used by the giant sentinels of Anor Londo.""  ""Brass contains traces of lightning, but as the halberd is designed for the giant sentinels, its weight is unbearable.""
"
Stone Greatsword	Dark Souls Wiki	Weapons	Greatswords	"
The Stone Knights who guard the Darkroot Garden wield this moss-covered greatsword."" ""The same magic which created the Stone Knights is imbued in the sword. Unleash this power by wielding the sword with two hands.""
 
"
Balder Side Sword	Dark Souls Wiki	Weapons	Straight Swords	"
The knights of the ancient kingdom of Balder wielded these rock-solid, long swords which are excellent for thrust attacks."" ""Balder was the home of Knight King Rendal, but the kingdom was reduced to ruins after a widespread outbreak of Undead.""
 
"
Demon Great Machete	Dark Souls Wiki	Weapons	Ultra Greatswords	"
The lesser Capra demons use these greatswords in pairs. The blade is cast iron and hooked."" ""The sword is imbued with no particular magic, but for those who have the strength, its great weight will smash foes mercilessly.""
"
Dragon Greatsword	Dark Souls Wiki	Weapons	Ultra Greatswords	"
This sword, one of the rare dragon weapons, came from the tail of the stone dragon of Ash Lake, descendant of the ancient dragons."" ""Its great mystical power will be unleashed when wielded with two hands.""
"
Lucerne	Dark Souls Wiki	Weapons	Halberds	"
Halberd with a large, hard beak-like protrusion. Inflicts thrust damage. Instead of thrusting like a spear, the wielder of the Lucerne aims to club the head with its hard beak.""
"
Painting Guardian Sword	Dark Souls Wiki	Weapons	Curved Swords	"
Curved sword of Anor Londo painting guards. Unique shape with flat tip.""""The guardians, who strike down those who dare threaten the paintings, attack in a continuous, circular dancing motion, a technique passed down through generations.""
 
"
Black Bow of Pharis	Dark Souls Wiki	Weapons	Bows	"
The preferred black bow of the heroic archer Pharis.  Has a longer range than standard bows, but is more difficult to use. Without proper abilities, results will be underwhelming.""
"
Greatsword of Artorias	Dark Souls Wiki	Weapons	Greatswords	"
Sword born from the soul of the great grey wolf Sif, guardian of the grave of the Abysswalker Knight Artorias."" ""Sir Artorias hunted the Darkwraiths, and his sword strikes harder against dark servants.""
 
"
Black Knight Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
Greataxe of the Black Knights who wander Lordran. Used to face Chaos demons.""  ""The large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.""
"
Logan's Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst of Big Hat Logan, the great sorcerer and seeker of knowledge. Originally the same catalyst employed by the Vinheim sorcerers, only terribly strengthened over time due to Logan's use. Very powerful when used by one of superior intelligence.""
"
Silver Knight Spear	Dark Souls Wiki	Weapons	Spears	"
The silver knights of Anor Londo guard the city using this beautifully slender weapon.  The spear can be wielded by both hands in a focused thrust that uses one's body weight, or swung in a large sweeping motion.""
 
 
"
Chaos Blade	Dark Souls Wiki	Weapons	Katanas	"
A curved sword born from the soul of Quelaag, daughter of the Witch of Izalith, who was transformed into a chaos demon. This blade inherits only the chaotic nature of Quelaag, and has a unique speckled design. Blade wielder erodes along with opponents.""
"
Ricard's Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
A rapier with intricate decorations. Chosen weapon of the famous Undead Prince Ricard. Ricard's exploits are told in a monomyth."" ""He was born into royalty, but wandered the lands in a fateful ill-conceived journey. He became Undead and disappeared up North.""
"
Velka's Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
A symbolic, powerful thrusting sword used by the Pardoner serving Velka, Goddess of Sin."" ""It is no mere symbol to be sure; the Pardoner is an inhuman swordsman, and wields this enchanted blade with special sword technique.""
"
Obsidian Greatsword	Dark Souls Wiki	Weapons	Greatswords	"
This greataxe, one of the rare dragon weapons, is formed by the tail of the one-eyed black dragon Kalameet, the last of the ancient dragons. The mystical power of its obsidian blade will be released when held with both hands.""
 
"
Guardian Tail	Dark Souls Wiki	Weapons	Whips	"
Sliced tail of the Sanctuary Guardian.""  ""This flexible, spiked and highly poisonous tail would make a rather obnoxious weapon.""
"
Darksword	Dark Souls Wiki	Weapons	Straight Swords	"
The sword of the knights of the Four Kings of New Londo. Its blade is wide and thick and it is wielded in an unusual manner.""""When the Four Kings were seduced by evil, their knights became Darkwraiths, servants of the Dark who wielded these darkswords.""
 
"
Zweihander	Dark Souls Wiki	Weapons	Ultra Greatswords	"
One of the gigantic straight greatswords. As the name suggests, the Zweihander is held with two hands, but its wielder must still be inhumanly strong."" ""It is this great weight that sends foes flying when hit solidly.""
"
Crescent Axe	Dark Souls Wiki	Weapons	Axes	"
Well-used old bronze battle axe with a long hilt and a crescent-shaped blade.""  ""One of the blessed weapons of the Way of White. The Crescent Axe is bequeathed to cleric warriors who have proven their faith.""
"
Ivory Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods.  Ivory Talismans are granted only to female clerics and their value is affected dramatically by their owner's faith.""
"
Crystal Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
A fully crystallized straight sword. How such a weapon was created is entirely unknown."" ""The crystallization boosts its attack, but makes the blade brittle. The sword cannot be used for long, as it cannot be repaired.""
 
"
Winged Spear	Dark Souls Wiki	Weapons	Spears	"
A long-hilted spear with a barbed point. Long reach, and can be used with shield up. Effective against hard exteriors, and hits for high damage at the right moment of an enemy's swing. But the hit radius is small, and it is easily blocked by shields.""
"
Dark Hand	Dark Souls Wiki	Weapons	Fist Weapons	"
The Darkwraiths, incited by Kaathe, use the power of the dark soul to absorb humanity, an art shared by this weapon, which also acts as a special shield. The ancients, particularly, could sap the humanity of even a replete saint in the blink of an eye.""
"
Dagger	Dark Souls Wiki	Weapons	Daggers	"
This standard small dagger has only a modest attack but can be jabbed in rapid succession, and is effective in critical hits such as after a parry or when stabbing in the back."" ""With both slash and thrust attacks this dagger is useful in various situations.""
 
"
Broken Straight Sword	Dark Souls Wiki	Weapons	Straight Swords	"
Half of the blade of this straight sword is broken off.Only the completely Hollowed would even consider using this as a weapon.""
 
"
Butcher Knife	Dark Souls Wiki	Weapons	Axes	"
Giant butcher knife wielded by the Undead man-eating cook lurking in the Depths. More of a tool for subduing and preparing live catches than an actual weapon. Those who have faced this deadly blade have a deeper sense of how helpless prey must feel.""
"
Beatrice's Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst belonging to Beatrice, the rogue witch. Contrasts with Vinheim catalysts. This ancient catalyst shows signs of being used for age-old sorceries. It has passed the hands of many generations to get here.""
"
Gold Tracer	Dark Souls Wiki	Weapons	Curved Swords	"
Curved sword used by the Lord's Blade Ciaran, one of Gwyn's Four Knights. Ciaran brandishes her sword in a mesmerizing dance, etching the darkness with dire streaks of gold.""
"
Uchigatana	Dark Souls Wiki	Weapons	Katanas	"
Katana forged in an Eastern land. Known for its brisk slashing motions."" ""The Uchigatana cuts beautifully and causes bleeding, but its blade is easily nicked.""
"
Server	Dark Souls Wiki	Weapons	Curved Greatswords	"
A curved greatsword used in a mysterious ancient rite. Imbued with a frightful occult energy which restores HP with each hit."" 
"
Butcher Knife	Dark Souls Wiki	Weapons	Axes	"
Giant butcher knife wielded by the Undead man-eating cook lurking in the Depths. More of a tool for subduing and preparing live catches than an actual weapon. Those who have faced this deadly blade have a deeper sense of how helpless prey must feel.""
"
Velka's Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
A symbolic, powerful thrusting sword used by the Pardoner serving Velka, Goddess of Sin."" ""It is no mere symbol to be sure; the Pardoner is an inhuman swordsman, and wields this enchanted blade with special sword technique.""
"
Shotel	Dark Souls Wiki	Weapons	Curved Swords	"
Curved sword with sharply curved blade.""""Created by Arstor, Earl of Carim. Requires great skill to wield, but evades shield defense to sneak in damage.""
"
Thorolund Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. This talisman is only granted to high-ranking Thorolund clerics.  Has high miracle adjustment which, thanks to divine protection, is not dependent upon faith.
"
Demon's Great Hammer	Dark Souls Wiki	Weapons	Great Hammers	"
Demon weapon built from the stone archtrees. Used by lesser demons at North Undead Asylum. This hammer is imbued with no special power, but will merrily beat foes to a pulp, provided you have the strength to wield it.""
"
Lifehunt Scythe	Dark Souls Wiki	Weapons	Halberds	"
 Scythe born from the soul of Priscilla, the stark white crossbreed trapped inside the painted world of Ariamis.  Even the Gods feared Priscilla's lifehunt ability, and in the hands of a mortal, its power will turn upon its wielder.""
"
Murakumo	Dark Souls Wiki	Weapons	Curved Greatswords	"
Giant curved sword forged using special methods in an Eastern Land. This unparalleled weapon cuts like a Katana but is heavier than a Nata machete. Requires extreme strength, dexterity, and stamina to wield."" 
"
Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. Standard talisman issued to common believers.  Equip talisman to cast miracles. Attune miracles from a scroll at a bonfire. Most miracles have limited number of uses.""
"
Dragon King Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
This axe, one of the rare dragon weapons, is formed by the tail of the Gaping Dragon, a distant, deformed descendant of the everlasting dragons."" ""The axe is imbued with a mystical power, to be released when held with both hands.""
"
Falchion	Dark Souls Wiki	Weapons	Curved Swords	"
Small, curved sword. Each hit inflicts little damage, but fluid chain attacks are deadly.The falchion's sharp slashing attacks are effective against cloth and flesh, but not against metal armor or tough scales.""
"
Light Crossbow	Dark Souls Wiki	Weapons	Crossbows	"
Standard crossbow issued to soldiers. While bows require both hands, a crossbow is held in one, but arming each bolt takes time. ""
"
Blacksmith Hammer	Dark Souls Wiki	Weapons	Hammers	"
Metal hammer of Andre of Astora, blacksmith at the Old Church.  Can be used as a strike weapon, but better left in the hands of its talented owner.""
"
Sniper Crossbow	Dark Souls Wiki	Weapons	Crossbows	"
Large crossbow with long distance used by Carim snipers. Often used with sniper bolts. But while crossbows are normally easy to use, the Sniper Crossbow requires dexterity.""
"
Smough's Hammer	Dark Souls Wiki	Weapons	Great Hammers	"
Great Hammer from the soul of executioner Smough, who guards the cathedral in the forsaken city of Anor Londo.  Smough loved his work, and ground the bones of his victims into his own feed, ruining his hopes of being ranked with the Four Knights.""
"
Greatsword of Artorias (Cursed)	Dark Souls Wiki	Weapons	Greatswords	"
Sword born from the souls of the great grey wolf Sif, guardian of the grave of the Abysswalker Knight Artorias.""""The sword can damage ghosts, as it was cursed when Artorias joined a covenant with the creatures of the Abyss.""
 
"
Dragon Tooth	Dark Souls Wiki	Weapons	Great Hammers	"
Created from an everlasting dragon tooth. Legendary great hammer of Havel the Rock."" ""The dragon tooth will never break as it is harder than stone, and it grants its wielder resistance to magic and flame.""
"
Sunlight Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. The talisman of Solaire of Astora, the Knight of Sunlight, is decorated with a holy symbol, illustrated by Solaire himself. This talisman is a projection of Solaire's upstanding, unwavering faith.""
"
Longbow	Dark Souls Wiki	Weapons	Bows	"
Large bow. Projectile weapon for experienced hunters. Equip arrows to use. Hold bow and press L1 or LB to aim. Aim for heads of humanoid foes. Press L2/R2 or LT/RT to change type of arrows.""
"
Gravelord Sword	Dark Souls Wiki	Weapons	Curved Greatswords	"
Sword wielded only by servants of Gravelord Nito, the first of the dead. Crafted from the bones of the fallen.""""The miasma of death exudes from the sword, a veritable toxin to any living being.""
"
Darkmoon Bow	Dark Souls Wiki	Weapons	Bows	"
Bow born from the soul of the Dark Sun Gwyndolin, Darkmoon deity who watches over the abandoned city of the Gods, Anor Londo.  This golden bow is imbued with powerful magic and is most impressive with Moonlight Arrows.""
"
Channeler's Trident	Dark Souls Wiki	Weapons	Spears	"
Trident of the Six-eyed Channelers, sorcerers who serve Seath the Scaleless in collecting human specimens. Thrusted in circular motions in a unique martial arts dance that stirs nearby allies into a bloodthirsty frenzy.
"
Izalith Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst of the Witch of Izalith of long ago, when her daughters were still flame witches, before they were engulfed by the Chaos Flame. Before the birth of pyromancy, their wands were mediums for sorcery, but knowledge of this flame sorcery has long since vanished.""
"
Velka's Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. This black tuft of hair that serves as a talisman belongs to Velka, Goddess of Sin. It casts miracles not by drawing upon faith, but intelligence.""
"
Whip	Dark Souls Wiki	Weapons	Whips	"
Leather whip. Not intended for battle.  Virtually ineffective against armor and tough scales, but quite formidable against enemies with exposed skin.""
"
Blacksmith Giant Hammer	Dark Souls Wiki	Weapons	Hammers	"
Wooden hammer of the giant blacksmith in Anor Londo who handles lightning weapons.  The giant blacksmith forges with this wooden hammer, as it would be hazardous to handle lightning weapons with metals.
"
Darkmoon Talisman	Dark Souls Wiki	Weapons	Talismans	"
Medium for casting miracles of the Gods. Granted to Darkmoon Blade knights, adherents to the Covenant of the Dark Sun Gwyndolin. This talisman demands dutiful faith from its owner, but has very high miracle adjustment"".
"
Iaito	Dark Souls Wiki	Weapons	Katanas	"
Katana forged in an Eastern land. The Katana is drawn from the scabbard at lightning speed, using an Iaijutsu technique. Iaijutsu allows the wielder to charge forward to swiftly cut down distant foes.""
"
Battle Axe	Dark Souls Wiki	Weapons	Axes	"
Standard battle axe. Inflicts regular damage, making it effective in various situations.""  ""Powerful attack due to its weight, but one wrong swing leaves the wielder wide open, so timing and proximity to the enemy must be judged carefully.""   
"
Flamberge	Dark Souls Wiki	Weapons	Greatswords	"
This greatsword with an undulating blade is the choice weapon of the slithering serpent men of Sen's Fortress."" ""This weapon is designed to flay the skin and causes heavy bleeding.""
 
"
Large Club	Dark Souls Wiki	Weapons	Great Hammers	"
 Large wooden club.""  ""The giant Undead of Blighttown wield these clubs, which became poisonous from the influence of their surroundings.""
"
Longsword	Dark Souls Wiki	Weapons	Straight Swords	"
Widely-used standard straight sword, only matched in ubiquity by the shortsword."" ""An accessible sword which inflicts consistent regular damage and high slash damage, making it applicable to a variety of situations.""
 
"
Crystal Greatsword	Dark Souls Wiki	Weapons	Greatswords	"
A fully crystallized straight sword. How such a weapon was created is entirely unknown."" ""The crystallization boosts its attack, but makes the blade brittle. The sword cannot be used for long, as it cannot be repaired.""
 
"
Short Bow	Dark Souls Wiki	Weapons	Bows	"
 Small bow. Standard projectile weapon.""  Equip arrows to use. Hold bow and press L1 or LB to aim. Aim. for heads of humanoid foes. Press L2/R2 or LT/R/T to change type of arrows.  The Short Bow is the standard bow and very useful for luring things. This bow has both a lighter weight and a faster shooting speed than a longbow.
"
Priscilla's Dagger	Dark Souls Wiki	Weapons	Daggers	"
""This sword, one of the rare dragon weapons, came from the tail of Priscilla, the Dragon Crossbreed in the painted world of Ariamis."" ""Possessing the power of lifehunt, it dances about when wielded, in a fashion reminiscent of the white-robed painting guardians.""
 
"
Composite Bow	Dark Souls Wiki	Weapons	Bows	"
Composite bow emphasizing power. Requires more strength than standard bows.  However, its range is shorter, making it unfit for sniping.
"
